Escherichia coli K-12 MG1655
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
4478		APECO78_15905	443618490	1	3303823	3304692	1
4478		APECO78_15910	443618491	1	3304696	3305595	2
4479		APECO78_15950	443618499	-1	3311562	3312788	1
4479	eutA	APECO78_15945	443618498	-1	3310504	3311565	2
4479	eutA	APECO78_15940	443618497	-1	3310162	3310455	3
4479		APECO78_15935	443618496	-1	3308789	3310150	4
4479		APECO78_15930	443618495	-1	3307881	3308768	5
4479		APECO78_15925	443618494	-1	3307212	3307871	6
4479		APECO78_15920	443618493	-1	3306699	3307199	7
4479		APECO78_15915	443618492	-1	3305601	3306653	8
4480		APECO78_15970	443618503	-1	3316344	3316631	1
4480		APECO78_15965	443618502	-1	3314929	3316332	2
4480		APECO78_15960	443618501	-1	3314082	3314918	3
4480		APECO78_15955	443618500	-1	3312905	3314092	4
4481		APECO78_16005	443618510	-1	3320051	3320386	1
4481		APECO78_16000	443618509	-1	3319559	3320038	2
4481		APECO78_15995	443618508	-1	3318883	3319584	3
4481		APECO78_15990	443618507	-1	3318083	3318886	4
4481	eutD	APECO78_15985	443618506	-1	3317889	3318086	5
4481		APECO78_15980	443618505	-1	3317070	3317888	6
4481		APECO78_15975	443618504	-1	3316738	3317031	7
4482		APECO78_16010	443618511	-1	3320679	3322958	1
4483		APECO78_16015	443618512	1	3323247	3324197	1
4483		APECO78_16020	443618513	1	3324217	3326220	2
4484		APECO78_16025	443618514	-1	3326316	3327359	1
4485		APECO78_16030	443618515	-1	3327485	3328060	1
4486		APECO78_16035	443618516	-1	3328128	3330107	1
4487		APECO78_16040	443618517	1	3330312	3332012	1
4488		APECO78_16045	443618518	1	3332176	3335289	1
4489		APECO78_16050	443618519	1	3335828	3336184	1
4489		APECO78_16055	443618520	1	3336188	3337315	2
4489		APECO78_16060	443618521	1	3337343	3337543	3
4490		APECO78_16065	443618522	-1	3337653	3338351	1
4491		APECO78_16075	443618524	-1	3340455	3341318	1
4491		APECO78_16070	443618523	-1	3338425	3340440	2
4492		APECO78_16085	443618526	-1	3341863	3342090	1
4492		APECO78_16080	443618525	-1	3341465	3341863	2
4493		APECO78_16090	443618527	-1	3342244	3342957	1
4494		APECO78_16095	443618528	1	3343008	3343259	1
4495		APECO78_16105	443618530	-1	3344221	3345099	1
4495		APECO78_16100	443618529	-1	3343170	3344204	2
4496		APECO78_16110	443618531	1	3345245	3345817	1
4496		APECO78_16115	443618532	1	3345817	3346287	2
4497		APECO78_16120	443618533	1	3346540	3347157	1
4497		APECO78_16125	443618534	1	3347157	3347828	2
4497		APECO78_16130	443618535	1	3347783	3349174	3
4497	hyfC	APECO78_16135	443618536	1	3349185	3350132	4
4497		APECO78_16140	443618537	1	3350149	3350979	5
4497		APECO78_16145	443618538	1	3351015	3351380	6
4497		APECO78_16150	443618539	1	3351392	3352042	7
4497		APECO78_16155	443618540	1	3352047	3353627	8
4497		APECO78_16160	443618541	1	3353617	3355284	9
4497		APECO78_16165	443618542	1	3355294	3355839	10
4497		APECO78_16170	443618543	1	3355836	3356594	11
4497		APECO78_16175	443618544	1	3356587	3357000	12
4497		APECO78_16180	443618545	1	3357030	3359042	13
4497	focB	APECO78_16185	443618546	1	3359064	3359912	14
4498		APECO78_16190	443618547	-1	3359950	3361011	1
4499		APECO78_16195	443618548	1	3361224	3362687	1
4499		APECO78_16200	443618549	1	3362708	3363067	2
4500		APECO78_16210	443618551	-1	3364001	3365290	1
4500		APECO78_16205	443618550	-1	3363205	3363951	2
4501		APECO78_16215	443618552	-1	3365377	3366003	1
4502		APECO78_16220	443618553	1	3366328	3367365	1
4502		APECO78_16225	443618554	1	3367365	3368003	2
4503		APECO78_16230	443618555	1	3368174	3370240	1
4503		APECO78_16235	443618556	1	3370245	3371786	2
4504		APECO78_16240	443618557	-1	3371825	3374068	1
4505		APECO78_16245	443618558	-1	3374250	3374402	1
4506		APECO78_16250	443618559	1	3374420	3374611	1
4507		APECO78_16255	443618560	1	3374922	3375440	1
4507		APECO78_16260	443618561	1	3375456	3375995	2
4508	guaA	APECO78_16265	443618562	-1	3376090	3377667	1
4509		APECO78_16270	443618563	-1	3377736	3379202	1
4510	xseA	APECO78_16275	443618564	1	3379364	3380734	1
4511		APECO78_16280	443618565	-1	3380731	3380946	1
4512		APECO78_16285	443618566	-1	3381015	3382487	1
4513		APECO78_16300	443618569	-1	3384432	3385706	1
4513		APECO78_16295	443618568	-1	3383794	3384414	2
4513		APECO78_16290	443618567	-1	3382605	3383783	3
4514		APECO78_16310	443618571	-1	3386962	3387975	1
4514		APECO78_16305	443618570	-1	3385817	3386935	2
4515		APECO78_16315	443618572	-1	3388260	3389414	1
4516		APECO78_16320	443618573	-1	3389564	3389995	1
4517		APECO78_16330	443618575	-1	3392457	3397418	1
4517		APECO78_16325	443618574	-1	3390144	3392456	2
4518		APECO78_16335	443618576	1	3397625	3398470	1
4519		APECO78_16340	443618577	-1	3398963	3399739	1
4520		APECO78_16345	443618578	-1	3399881	3401164	1
4521		APECO78_16365	443618582	-1	3403758	3404273	1
4521	hscA	APECO78_16360	443618581	-1	3401891	3403741	2
4521		APECO78_16355	443618580	-1	3401554	3401889	3
4521		APECO78_16350	443618579	-1	3401342	3401542	4
4522		APECO78_16380	443618585	-1	3405123	3406337	1
4522		APECO78_16375	443618584	-1	3404709	3405095	2
4522		APECO78_16370	443618583	-1	3404369	3404692	3
4523		APECO78_16385	443618586	-1	3406449	3406937	1
4524		APECO78_16390	443618587	-1	3407238	3407975	1
4525		APECO78_16395	443618588	1	3408094	3408897	1
4526		APECO78_16400	443618589	1	3409042	3409896	1
4527		APECO78_16405	443618590	1	3410087	3411367	1
4528		APECO78_16410	443618591	-1	3411359	3412498	1
4529		APECO78_16415	443618592	-1	3412658	3413548	1
4530		APECO78_16420	443618593	1	3413684	3415045	1
4530		APECO78_16425	443618594	1	3415042	3415560	2
4530		APECO78_16430	443618595	1	3415560	3415880	3
4530		APECO78_16435	443618596	1	3415877	3416689	4
4530		APECO78_16440	443618597	1	3416699	3417901	5
4531		APECO78_16445	443618598	1	3417998	3418420	1
4532		APECO78_16455	443618600	-1	3419352	3420413	1
4532		APECO78_16450	443618599	-1	3418468	3419340	2
4533		APECO78_16470	443618603	-1	3423036	3424019	1
4533		APECO78_16465	443618602	-1	3421502	3423013	2
4533		APECO78_16460	443618601	-1	3420479	3421477	3
4534		APECO78_16475	443618604	-1	3424116	3427397	1
4535		APECO78_16480	443618605	1	3427515	3428708	1
4536		APECO78_16485	443618606	-1	3428772	3430025	1
4537		APECO78_16490	443618607	1	3430354	3431544	1
4538		APECO78_16505	443618610	-1	3433312	3434025	1
4538		APECO78_16500	443618609	-1	3431988	3433322	2
4538		APECO78_16495	443618608	-1	3431589	3431927	3
4539		APECO78_16510	443618611	-1	3434190	3435617	1
4540		APECO78_16515	443618612	-1	3436175	3440059	1
4541		APECO78_16520	443618613	1	3440320	3441876	1
4542		APECO78_16530	443618615	-1	3442434	3443069	1
4542		APECO78_16525	443618614	-1	3441873	3442409	2
4543		APECO78_16535	443618616	1	3443278	3444126	1
4543		APECO78_16540	443618617	1	3444182	3444442	2
4544		APECO78_16545	443618618	-1	3444636	3444716	1
4545		APECO78_16570	443618623	-1	3447899	3448579	1
4545		APECO78_16565	443618622	-1	3446997	3447902	2
4545		APECO78_16560	443618621	-1	3446257	3446985	3
4545		APECO78_16555	443618620	-1	3445514	3446245	4
4545		APECO78_16550	443618619	-1	3445134	3445514	5
4546		APECO78_16580	443618625	-1	3449841	3451640	1
4546		APECO78_16575	443618624	-1	3448851	3449825	2
4547		APECO78_16605	443618630	-1	3454525	3454680	1
4547		APECO78_16600	443618629	-1	3453953	3454528	2
4547		APECO78_16595	443618628	-1	3453270	3453920	3
4547		APECO78_16590	443618627	-1	3452314	3453270	4
4547		APECO78_16585	443618626	-1	3451838	3452317	5
4548		APECO78_16610	443618631	1	3454936	3456558	1
4549		APECO78_16615	443618632	-1	3456543	3457280	1
4550		APECO78_16620	443618633	1	3457412	3458746	1
4550		APECO78_16625	443618634	1	3458752	3458904	2
4551		APECO78_16630	443618635	-1	3458955	3459836	1
4552		APECO78_16635	443618636	1	3459939	3460526	1
4553		APECO78_16640	443618637	-1	3460582	3460965	1
4554		APECO78_16645	443618638	1	3461270	3461959	1
4555		APECO78_16650	443618639	-1	3462007	3463044	1
4556		APECO78_16655	443618640	1	3463251	3463670	1
4557		APECO78_16660	443618641	1	3463739	3464437	1
4557		APECO78_16665	443618642	1	3464469	3467129	2
4558		APECO78_16670	443618643	1	3467243	3468598	1
4558		APECO78_16675	443618644	1	3468644	3468967	2
4559		APECO78_16680	443618645	-1	3468964	3470262	1
4560		APECO78_16685	443618646	1	3470394	3470504	1
4561		APECO78_16690	443618647	-1	3476134	3478707	1
4562		APECO78_16700	443618649	-1	3479565	3480545	1
4562		APECO78_16695	443618648	-1	3478837	3479568	2
4563		APECO78_16705	443618650	1	3480680	3481417	1
4564		APECO78_16710	443618651	1	3481688	3482029	1
4565		APECO78_16715	443618652	1	3482279	3483439	1
4566		APECO78_16725	443618654	-1	3484614	3485684	1
4566		APECO78_16720	443618653	-1	3483482	3484603	2
4567		APECO78_16730	443618655	1	3485894	3486259	1
4568		APECO78_16735	443618656	1	3486409	3486927	1
4568		APECO78_16740	443618657	1	3486920	3488143	2
4568		APECO78_16745	443618658	1	3488159	3488641	3
4569		APECO78_16765	443618662	-1	3490471	3490719	1
4569		APECO78_16760	443618661	-1	3489904	3490452	2
4569		APECO78_16755	443618660	-1	3489106	3489873	3
4569		APECO78_16750	443618659	-1	3488717	3489064	4
4570		APECO78_16770	443618663	-1	3490856	3492217	1
4571		APECO78_16775	443618664	1	3492384	3493175	1
4572		APECO78_16780	443618665	1	3493286	3494482	1
4573		APECO78_16785	443618666	-1	3494537	3495130	1
4574		APECO78_16790	443618667	1	3495253	3496131	1
4575		APECO78_16795	443618668	1	3496217	3497878	1
4576		APECO78_16800	443618669	1	3498027	3498368	1
4577		APECO78_16810	443618671	-1	3498710	3499147	1
4577		APECO78_16805	443618670	-1	3498430	3498720	2
4578		APECO78_16815	443618672	1	3499318	3499800	1
4579		APECO78_16820	443618673	1	3500544	3501773	1
4580		APECO78_16825	443618674	1	3502056	3503612	1
4580		APECO78_16830	443618675	1	3503602	3504498	2
4580		APECO78_16835	443618676	1	3504495	3505391	3
4581		APECO78_16840	443618677	1	3506988	3508535	1
4581		APECO78_16845	443618678	1	3508532	3509725	2
4581		APECO78_16850	443618679	1	3509784	3513023	3
4582		APECO78_16855	443618680	-1	3513069	3513446	1
4583		APECO78_16860	443618681	1	3514252	3515121	1
4584		APECO78_16870	443618683	-1	3515955	3516320	1
4584		APECO78_16865	443618682	-1	3515092	3515997	2
4585		APECO78_16875	443618684	1	3516934	3518424	1
4586		APECO78_16880	443618685	1	3518563	3518835	1
4587		APECO78_16885	443618686	1	3519171	3520148	1
4587		APECO78_16890	443618687	1	3520168	3521436	2
4587	gabD	APECO78_16895	443618688	1	3521459	3522907	3
4587		APECO78_16900	443618689	1	3522921	3524201	4
4588		APECO78_16905	443618690	1	3524439	3525839	1
4588		APECO78_16910	443618691	1	3525860	3526522	2
4589		APECO78_16915	443618692	-1	3526523	3526972	1
4590		APECO78_16920	443618693	-1	3527056	3527214	1
4591		APECO78_16925	443618694	1	3527397	3527696	1
4591		APECO78_16930	443618695	1	3527706	3528230	2
4592		APECO78_16935	443618696	-1	3528277	3528681	1
4593		APECO78_16940	443618697	1	3529349	3529798	1
4594		APECO78_16945	443618698	-1	3529835	3530179	1
4595		APECO78_16950	443618699	1	3530331	3530660	1
4596		APECO78_16955	443618700	1	3530908	3531153	1
4596		APECO78_16960	443618701	1	3531150	3531560	2
4596		APECO78_16965	443618702	1	3531533	3533677	3
4596	nrdF	APECO78_16970	443618703	1	3533687	3534646	4
4597		APECO78_16975	443618704	1	3535001	3536203	1
4597		APECO78_16980	443618705	1	3536196	3537260	2
4597		APECO78_16985	443618706	1	3537318	3538310	3
4598		APECO78_16990	443618707	1	3538602	3539786	1
4599		APECO78_16995	443618708	1	3539910	3540647	1
4599		APECO78_17000	443618709	1	3540637	3540972	2
4600		APECO78_17005	443618710	1	3541063	3541593	1
4601		APECO78_17010	443618711	1	3541720	3542892	1
4601		APECO78_17015	443618712	1	3542909	3544447	2
4602		APECO78_17020	443618713	-1	3544511	3545026	1
4603		APECO78_17025	443618714	-1	3545175	3546731	1
4604		APECO78_17035	443618716	-1	3547229	3547795	1
4604		APECO78_17030	443618715	-1	3546804	3547232	2
4605		APECO78_17040	443618717	-1	3549253	3549438	1
4606	alaS	APECO78_17045	443618718	-1	3549673	3552303	1
4607		APECO78_17050	443618719	1	3552253	3552390	1
4608	recX	APECO78_17055	443618720	-1	3552431	3552931	1
4609		APECO78_17060	443618721	-1	3553174	3554235	1
4610		APECO78_17065	443618722	-1	3554315	3554812	1
4611		APECO78_17070	443618723	-1	3554957	3556042	1
4612		APECO78_17075	443618724	1	3556298	3556861	1
4612	srlE	APECO78_17080	443618725	1	3556858	3557817	2
4612		APECO78_17085	443618726	1	3557828	3558199	3
4612		APECO78_17090	443618727	1	3558203	3558982	4
4613		APECO78_17095	443618728	1	3559087	3559446	1
4614		APECO78_17100	443618729	1	3559513	3560286	1
4614	gutQ	APECO78_17105	443618730	1	3560279	3561244	2
4615		APECO78_17110	443618731	-1	3561241	3562755	1
4616		APECO78_17115	443618732	1	3562942	3564381	1
4616		APECO78_17120	443618733	1	3564378	3565511	2
4617		APECO78_17125	443618734	-1	3565639	3567891	1
4618		APECO78_17130	443618735	-1	3568044	3568571	1
4619		APECO78_17135	443618736	-1	3568720	3569733	1
4620		APECO78_17140	443618737	1	3569990	3571447	1
4620		APECO78_17145	443618738	1	3571456	3572880	2
4621		APECO78_17155	443618740	-1	3573410	3573721	1
4621		APECO78_17150	443618739	-1	3572994	3573413	2
4622		APECO78_17200	443618749	-1	3581346	3581957	1
4622		APECO78_17195	443618748	-1	3579523	3581349	2
4622		APECO78_17190	443618747	-1	3578597	3579520	3
4622		APECO78_17185	443618746	-1	3576870	3578579	4
4622		APECO78_17180	443618745	-1	3576318	3576860	5
4622		APECO78_17175	443618744	-1	3575551	3576318	6
4622		APECO78_17170	443618743	-1	3575144	3575554	7
4622		APECO78_17165	443618742	-1	3574681	3575151	8
4622		APECO78_17160	443618741	-1	3573895	3574656	9
4623		APECO78_17205	443618750	1	3581858	3582166	1
4624		APECO78_17210	443618751	-1	3582082	3582543	1
4625	hypA	APECO78_17215	443618752	1	3582755	3583105	1
4625		APECO78_17220	443618753	1	3583109	3583981	2
4625		APECO78_17225	443618754	1	3583972	3584244	3
4625		APECO78_17230	443618755	1	3584244	3585365	4
4625		APECO78_17235	443618756	1	3585362	3586372	5
4626		APECO78_17240	443618757	1	3586446	3588524	1
4627		APECO78_17245	443618758	-1	3588561	3588914	1
4628		APECO78_17250	443618759	-1	3588991	3589125	1
4629		APECO78_17255	443618760	1	3589201	3591762	1
4630		APECO78_17260	443618761	1	3591868	3592524	1
4631		APECO78_17265	443618762	-1	3592575	3593342	1
4632		APECO78_17270	443618763	1	3593538	3594446	1
4632		APECO78_17275	443618764	1	3594443	3595705	2
4632		APECO78_17280	443618765	1	3595702	3596340	3
4632		APECO78_17285	443618766	1	3596345	3597121	4
4633		APECO78_17290	443618767	1	3597210	3598574	1
4634	nlpD	APECO78_17300	443618769	-1	3599723	3600862	1
4634		APECO78_17295	443618768	-1	3598668	3599660	2
4635		APECO78_17330	443618775	-1	3604618	3604929	1
4635	ispD	APECO78_17325	443618774	-1	3603889	3604599	2
4635		APECO78_17320	443618773	-1	3603410	3603889	3
4635		APECO78_17315	443618772	-1	3602364	3603413	4
4635		APECO78_17310	443618771	-1	3601622	3602383	5
4635		APECO78_17305	443618770	-1	3601002	3601628	6
4636		APECO78_17350	443618779	-1	3607530	3608438	1
4636		APECO78_17345	443618778	-1	3606101	3607528	2
4636		APECO78_17340	443618777	-1	3605496	3606101	3
4636		APECO78_17335	443618776	-1	3605123	3605446	4
4637		APECO78_17355	443618780	1	3608690	3609727	1
4638		APECO78_17360	443618781	-1	3609874	3610053	1
4639		APECO78_17365	443618782	1	3610052	3610411	1
4640		APECO78_17380	443618785	-1	3611693	3612343	1
4640		APECO78_17375	443618784	-1	3610773	3611696	2
4640		APECO78_17370	443618783	-1	3610483	3610776	3
4641		APECO78_17385	443618786	-1	3612325	3613071	1
4642		APECO78_17390	443618787	-1	3613082	3614137	1
4643		APECO78_17395	443618788	-1	3614149	3614685	1
4644		APECO78_17400	443618789	-1	3614682	3616244	1
4645		APECO78_17410	443618791	-1	3618622	3619041	1
4645		APECO78_17405	443618790	-1	3616342	3618582	2
4646		APECO78_17415	443618792	-1	3619235	3619387	1
4647		APECO78_17420	443618793	-1	3619652	3620386	1
4648	cysJ	APECO78_17430	443618795	-1	3622172	3623971	1
4648		APECO78_17425	443618794	-1	3620460	3622172	2
4649		APECO78_17435	443618796	1	3624290	3624652	1
4650		APECO78_17440	443618797	1	3624730	3626001	1
4650		APECO78_17445	443618798	1	3625992	3626252	2
4650		APECO78_17450	443618799	1	3626269	3626844	3
4651		APECO78_17465	443618802	-1	3628606	3629943	1
4651		APECO78_17460	443618801	-1	3627849	3628628	2
4651		APECO78_17455	443618800	-1	3626992	3627852	3
4652		APECO78_17470	443618803	-1	3630037	3631491	1
4653		APECO78_17475	443618804	-1	3631561	3632346	1
4654		APECO78_17480	443618805	1	3632665	3633942	1
4654		APECO78_17485	443618806	1	3633969	3635447	2
4655		APECO78_17490	443618807	-1	3636941	3637612	1
4656		APECO78_17495	443618808	1	3637751	3637891	1
4656		APECO78_17500	443618809	1	3637905	3638777	2
4656		APECO78_17505	443618810	1	3638752	3638853	3
4657		APECO78_17510	443618811	-1	3638837	3640135	1
4658		APECO78_17515	443618812	-1	3640223	3641860	1
4659	mazG	APECO78_17520	443618813	-1	3642088	3642879	1
4660		APECO78_17530	443618815	-1	3643285	3643533	1
4660		APECO78_17525	443618814	-1	3642950	3643285	2
4661	rumA	APECO78_17540	443618817	-1	3645893	3647194	1
4661		APECO78_17535	443618816	-1	3643611	3645845	2
4662		APECO78_17545	443618818	1	3647251	3650007	1
4663		APECO78_17560	443618821	-1	3652942	3654294	1
4663		APECO78_17555	443618820	-1	3651600	3652940	2
4663	gudD	APECO78_17550	443618819	-1	3650239	3651579	3
4664		APECO78_17575	443618824	-1	3655978	3656307	1
4664		APECO78_17570	443618823	-1	3655196	3655978	2
4664		APECO78_17565	443618822	-1	3654729	3655178	3
4665		APECO78_17580	443618825	-1	3656554	3656679	1
4666		APECO78_17585	443618826	-1	3656929	3657474	1
4667	queF	APECO78_17590	443618827	1	3657542	3658390	1
4668		APECO78_17595	443618828	1	3658502	3659866	1
4669		APECO78_17600	443618829	1	3660423	3661712	1
4669		APECO78_17605	443618830	1	3661770	3663137	2
4670		APECO78_17610	443618831	1	3663249	3664004	1
4671		APECO78_17620	443618833	-1	3665235	3665882	1
4671		APECO78_17615	443618832	-1	3664059	3665207	2
4672		APECO78_17625	443618834	1	3666429	3667745	1
4672	fucI	APECO78_17630	443618835	1	3667778	3669553	2
4673		APECO78_17635	443618836	1	3669662	3671080	1
4673		APECO78_17640	443618837	1	3671082	3671504	2
4673		APECO78_17645	443618838	1	3671562	3672293	3
4674		APECO78_17660	443618841	-1	3673844	3674761	1
4674		APECO78_17655	443618840	-1	3673430	3673825	2
4674		APECO78_17650	443618839	-1	3672337	3673437	3
4675		APECO78_17665	443618842	-1	3675112	3675339	1
4676		APECO78_17670	443618843	1	3675531	3676736	1
4676		APECO78_17675	443618844	1	3676736	3677179	2
4677		APECO78_17680	443618845	-1	3677230	3678036	1
4678		APECO78_17685	443618846	-1	3678275	3679372	1
4679		APECO78_17690	443618847	-1	3679952	3681205	1
4680		APECO78_17695	443618848	1	3681437	3682768	1
4681		APECO78_17710	443618851	-1	3688191	3691079	1
4681	recB	APECO78_17705	443618850	-1	3684656	3688198	2
4681	recD	APECO78_17700	443618849	-1	3682830	3684656	3
4682		APECO78_17735	443618856	-1	3695902	3696372	1
4682		APECO78_17730	443618855	-1	3695348	3695911	2
4682		APECO78_17725	443618854	-1	3694944	3695351	3
4682		APECO78_17720	443618853	-1	3694636	3694959	4
4682	recC	APECO78_17715	443618852	-1	3691255	3694623	5
4683		APECO78_17745	443618858	-1	3697358	3698233	1
4683	thyA	APECO78_17740	443618857	-1	3696557	3697351	2
4684		APECO78_17755	443618860	-1	3700643	3701173	1
4684		APECO78_17750	443618859	-1	3698384	3700630	2
4685		APECO78_17760	443618861	-1	3701526	3701672	1
4686		APECO78_17765	443618862	1	3701858	3702547	1
4687		APECO78_17770	443618863	1	3702616	3703329	1
4688		APECO78_17775	443618864	1	3703467	3703685	1
4689		APECO78_17780	443618865	1	3703793	3704833	1
4690		APECO78_17790	443618867	-1	3706051	3708210	1
4690		APECO78_17785	443618866	-1	3704865	3706058	2
4691		APECO78_17795	443618868	1	3708796	3709827	1
4692		APECO78_17800	443618869	-1	3709834	3711096	1
4693		APECO78_17805	443618870	1	3711218	3712153	1
4694		APECO78_17810	443618871	-1	3712140	3712832	1
4695		APECO78_17815	443618872	-1	3712961	3714379	1
4696		APECO78_17825	443618874	-1	3715485	3716321	1
4696		APECO78_17820	443618873	-1	3714694	3715455	2
4697		APECO78_17830	443618875	-1	3716608	3717789	1
4698		APECO78_17835	443618876	1	3718044	3719273	1
4699		APECO78_17840	443618877	1	3719733	3720365	1
4700		APECO78_17845	443618878	1	3720699	3721508	1
4700		APECO78_17850	443618879	1	3721501	3721983	2
4701		APECO78_17860	443618881	-1	3722132	3722569	1
4701		APECO78_17855	443618880	-1	3722016	3722096	2
4702		APECO78_17865	443618882	1	3722751	3723188	1
4703		APECO78_17870	443618883	1	3723466	3723957	1
4704		APECO78_17875	443618884	1	3724292	3725188	1
4705		APECO78_17885	443618886	-1	3725976	3726341	1
4705		APECO78_17880	443618885	-1	3725113	3726018	2
4706		APECO78_17890	443618887	1	3726543	3727004	1
4707		APECO78_17895	443618888	1	3727575	3727949	1
4708		APECO78_17905	443618890	-1	3728471	3728626	1
4708		APECO78_17900	443618889	-1	3727994	3728437	2
4709		APECO78_17910	443618891	-1	3728847	3729278	1
4710		APECO78_17925	443618894	-1	3730867	3731082	1
4710		APECO78_17920	443618893	-1	3730092	3730826	2
4710		APECO78_17915	443618892	-1	3729495	3730076	3
4711		APECO78_17935	443618896	-1	3731428	3732609	1
4711		APECO78_17930	443618895	-1	3731259	3731414	2
4712		APECO78_17940	443618897	1	3732867	3733367	1
4712		APECO78_17945	443618898	1	3733369	3733662	2
4713		APECO78_18000	443618909	-1	3738414	3738830	1
4713		APECO78_17995	443618908	-1	3738283	3738396	2
4713		APECO78_17990	443618907	-1	3737933	3738286	3
4713		APECO78_17985	443618906	-1	3737523	3737870	4
4713		APECO78_17980	443618905	-1	3736576	3737523	5
4713	spaP	APECO78_17975	443618904	-1	3735921	3736586	6
4713		APECO78_17970	443618903	-1	3735651	3735911	7
4713		APECO78_17965	443618902	-1	3734882	3735649	8
4713		APECO78_17960	443618901	-1	3734277	3734873	9
4713		APECO78_17955	443618900	-1	3734113	3734280	10
4713		APECO78_17950	443618899	-1	3733724	3734086	11
4714		APECO78_18020	443618911	-1	3740674	3740805	1
4714		APECO78_18015	443618910	-1	3740144	3740671	2
4715		APECO78_18025	443618912	-1	3741151	3741330	1
4716		APECO78_18030	443618913	-1	3741397	3743049	1
4717		APECO78_18040	443618915	-1	3744145	3744336	1
4717		APECO78_18035	443618914	-1	3743393	3744148	2
4718		APECO78_18045	443618916	1	3744563	3746860	1
4718		APECO78_18050	443618917	1	3746871	3747749	2
4718		APECO78_18055	443618918	1	3747746	3748225	3
4719		APECO78_18060	443618919	-1	3748265	3750043	1
4720		APECO78_18065	443618920	1	3750522	3751709	1
4720		APECO78_18070	443618921	1	3751767	3752963	2
4720		APECO78_18075	443618922	1	3753021	3754232	3
4720		APECO78_18080	443618923	1	3754285	3755670	4
4720		APECO78_18085	443618924	1	3755718	3756650	5
4721		APECO78_18095	443618926	-1	3758364	3759134	1
4721		APECO78_18090	443618925	-1	3756691	3758316	2
4722		APECO78_18100	443618927	1	3759237	3759815	1
4723		APECO78_18105	443618928	1	3760137	3763235	1
4723		APECO78_18110	443618929	1	3763238	3764566	2
4723		APECO78_18115	443618930	1	3764617	3765396	3
4723		APECO78_18120	443618931	1	3765393	3768263	4
4724		APECO78_18125	443618932	1	3768428	3769828	1
4724		APECO78_18130	443618933	1	3769846	3771162	2
4724		APECO78_18135	443618934	1	3771198	3772565	3
4725		APECO78_18145	443618936	-1	3773089	3775008	1
4725		APECO78_18140	443618935	-1	3772601	3773089	2
4726		APECO78_18150	443618937	1	3775444	3776892	1
4726		APECO78_18155	443618938	1	3776894	3777019	2
4727		APECO78_18160	443618939	1	3777142	3777690	1
4728		APECO78_18170	443618941	-1	3779260	3780141	1
4728		APECO78_18165	443618940	-1	3777733	3779250	2
4729		APECO78_18185	443618944	-1	3782923	3783819	1
4729		APECO78_18180	443618943	-1	3782188	3782898	2
4729		APECO78_18175	443618942	-1	3780449	3782182	3
4730		APECO78_18190	443618945	1	3783931	3784452	1
4731		APECO78_18200	443618947	-1	3784880	3785146	1
4731		APECO78_18195	443618946	-1	3784492	3784899	2
4732		APECO78_18205	443618948	1	3785389	3786369	1
4733		APECO78_18210	443618949	-1	3786446	3787105	1
4734		APECO78_18215	443618950	-1	3787269	3787580	1
4735		APECO78_18220	443618951	1	3787625	3789058	1
4736		APECO78_18225	443618952	-1	3789115	3789858	1
4737		APECO78_18230	443618953	-1	3790124	3792997	1
4738		APECO78_18240	443618955	-1	3793528	3794622	1
4738		APECO78_18235	443618954	-1	3793115	3793504	2
4739		APECO78_18260	443618959	-1	3798821	3799399	1
4739		APECO78_18255	443618958	-1	3797470	3798795	2
4739		APECO78_18250	443618957	-1	3796295	3797473	3
4739		APECO78_18245	443618956	-1	3795070	3796272	4
4740		APECO78_18265	443618960	1	3799567	3799896	1
4741		APECO78_18270	443618961	1	3800196	3800744	1
4742		APECO78_18275	443618962	-1	3801525	3802757	1
4743		APECO78_18285	443618964	-1	3803728	3803958	1
4743		APECO78_18280	443618963	-1	3803013	3803672	2
4744		APECO78_18290	443618965	1	3804100	3804993	1
4745		APECO78_18295	443618966	1	3805197	3807341	1
4745		APECO78_18300	443618967	1	3807334	3808329	2
4745		APECO78_18305	443618968	1	3808340	3809125	3
4745		APECO78_18310	443618969	1	3809149	3810627	4
4746		APECO78_18315	443618970	-1	3810624	3811520	1
4747		APECO78_18320	443618971	-1	3811687	3812427	1
4748		APECO78_18325	443618972	-1	3812520	3813155	1
4749		APECO78_18340	443618975	-1	3814512	3815591	1
4749		APECO78_18335	443618974	-1	3814177	3814593	2
4749		APECO78_18330	443618973	-1	3813294	3814154	3
4750		APECO78_18350	443618977	-1	3817019	3818038	1
4750		APECO78_18345	443618976	-1	3815806	3816969	2
4751		APECO78_18355	443618978	1	3818410	3818841	1
4751		APECO78_18360	443618979	1	3818864	3819442	2
4751		APECO78_18365	443618980	1	3819443	3820150	3
4751		APECO78_18370	443618981	1	3820138	3820815	4
4751		APECO78_18375	443618982	1	3820809	3821486	5
4752	cmtB	APECO78_18405	443618988	-1	3826369	3826812	1
4752		APECO78_18400	443618987	-1	3824953	3826341	2
4752		APECO78_18395	443618986	-1	3823661	3824938	3
4752		APECO78_18390	443618985	-1	3822699	3823664	4
4752		APECO78_18385	443618984	-1	3822168	3822677	5
4752		APECO78_18380	443618983	-1	3821458	3822171	6
4753		APECO78_18410	443618989	-1	3827126	3829117	1
4754		APECO78_18415	443618990	1	3829395	3830153	1
