Bacillus subtilis subsp. subtilis 168
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
3158	trpP	BEST7613_0987	433617920	-1	1049878	1050396	1
3159	serC	BEST7613_0988	433617921	-1	1050521	1051600	1
3160	hinT	BEST7613_0989	433617922	-1	1051747	1052184	1
3161	ecsA	BEST7613_0990	433617923	1	1052672	1053415	1
3161	ecsB	BEST7613_0991	433617924	1	1053408	1054634	2
3161	ecsC	BEST7613_0992	433617925	1	1054654	1055364	3
3162	yhaA	BEST7613_0993	433617926	-1	1055382	1056572	1
3163	yhfA	BEST7613_0994	433617927	-1	1056645	1058036	1
3164	yhgC	BEST7613_0995	433617928	-1	1058461	1058961	1
3165	pbpF	BEST7613_0996	433617929	1	1059083	1061227	1
3166	hemE	BEST7613_0997	433617930	1	1061349	1062410	1
3167	hemH	BEST7613_0998	433617931	1	1062482	1063414	1
3167	hemY	BEST7613_0999	433617932	1	1063429	1064841	2
3168	yhgD	BEST7613_1000	433617933	1	1064987	1065562	1
3169	yhgE	BEST7613_1001	433617934	1	1065633	1067960	1
3170	fabHB	BEST7613_1002	433617935	-1	1068002	1068979	1
3171	yhfC	BEST7613_1003	433617936	1	1069106	1069882	1
3172		BEST7613_1004	433617937	-1	1069966	1070157	1
3173	yhfE	BEST7613_1005	433617938	1	1070295	1071335	1
3173	yhfF	BEST7613_1006	433617939	1	1071348	1071755	2
3174	gltT	BEST7613_1007	433617940	-1	1071792	1073081	1
3175	yhfI	BEST7613_1008	433617941	1	1073644	1074378	1
3175	yhfJ	BEST7613_1009	433617942	1	1074391	1075386	2
3176	yhfK	BEST7613_1010	433617943	1	1075451	1076095	1
3177	yhfL	BEST7613_1011	433617944	1	1076212	1077753	1
3178	yhfM	BEST7613_1012	433617945	-1	1077792	1078187	1
3179	yhfN	BEST7613_1013	433617946	1	1078336	1079616	1
3180	aprE	BEST7613_1014	433617947	-1	1079655	1080800	1
3181	yhfO	BEST7613_1015	433617948	1	1081235	1081684	1
3182	yhfP	BEST7613_1016	433617949	1	1081756	1082748	1
3183	yhfQ	BEST7613_1017	433617950	1	1082965	1083936	1
3184	phoE	BEST7613_1018	433617951	-1	1083968	1084549	1
3185	bioY	BEST7613_1021	433617954	-1	1087157	1087717	1
3185	yhfT	BEST7613_1020	433617953	-1	1085711	1087150	2
3185	yhfS	BEST7613_1019	433617952	-1	1084620	1085714	3
3186	hemAT	BEST7613_1022	433617955	-1	1087852	1089150	1
3187	yhfW	BEST7613_1023	433617956	-1	1089289	1090818	1
3188	yhxC	BEST7613_1024	433617957	1	1090930	1091787	1
3189	yhzC	BEST7613_1025	433617958	-1	1091815	1092048	1
3190	comK	BEST7613_1026	433617959	1	1092341	1092919	1
3191	yhxD	BEST7613_1027	433617960	-1	1092966	1093865	1
3192	yhjA	BEST7613_1028	433617961	1	1094082	1094351	1
3193	yhjC	BEST7613_1030	433617963	-1	1095860	1096060	1
3193	yhjB	BEST7613_1029	433617962	-1	1094394	1095863	2
3194	yhjD	BEST7613_1031	433617964	-1	1096268	1096630	1
3195	yhjE	BEST7613_1032	433617965	1	1096782	1097405	1
3195	sipV	BEST7613_1033	433617966	1	1097407	1097913	2
3196	yhjG	BEST7613_1034	433617967	1	1098094	1099593	1
3197	yhjH	BEST7613_1035	433617968	1	1099670	1100197	1
3198	glcP	BEST7613_1036	433617969	-1	1100355	1101269	1
3199		BEST7613_1037	433617970	1	1101430	1101579	1
3200	ntdA	BEST7613_1040	433617973	-1	1103518	1104843	1
3200	ntdB	BEST7613_1039	433617972	-1	1102698	1103546	2
3200	ntdC	BEST7613_1038	433617971	-1	1101632	1102684	3
3201	yhjM	BEST7613_1041	433617974	1	1104947	1105936	1
3202	yhjN	BEST7613_1042	433617975	-1	1106150	1107304	1
3203	yhjO	BEST7613_1043	433617976	-1	1107411	1108616	1
3204	yhjP	BEST7613_1044	433617977	1	1108730	1110457	1
3205		BEST7613_1045	433617978	1	1110544	1110819	1
3206	yhjR	BEST7613_1046	433617979	-1	1110931	1111368	1
3207	addB	BEST7613_1047	433617980	1	1111552	1115052	1
3207	addA	BEST7613_1048	433617981	1	1115039	1118737	2
3208	sbcD	BEST7613_1049	433617982	1	1118809	1119984	1
3208	sbcC	BEST7613_1050	433617983	1	1119981	1123373	2
3208	yisB	BEST7613_1051	433617984	1	1123387	1123689	3
3209	gerPA	BEST7613_1057	433617990	-1	1125438	1125659	1
3209	gerPB	BEST7613_1056	433617989	-1	1125190	1125423	2
3209	gerPC	BEST7613_1055	433617988	-1	1124550	1125167	3
3209	gerPD	BEST7613_1054	433617987	-1	1124377	1124553	4
3209	gerPE	BEST7613_1053	433617986	-1	1123976	1124377	5
3209	gerPF	BEST7613_1052	433617985	-1	1123726	1123944	6
3210	yisI	BEST7613_1058	433617991	-1	1126082	1126252	1
3211	yisJ	BEST7613_1059	433617992	-1	1126398	1127321	1
3212	yisK	BEST7613_1060	433617993	1	1127476	1128381	1
3213	yisL	BEST7613_1061	433617994	1	1128497	1128853	1
3214	wprA	BEST7613_1062	433617995	1	1129021	1131705	1
3215	yisN	BEST7613_1063	433617996	-1	1131736	1132299	1
3216	asnO	BEST7613_1064	433617997	1	1132469	1134313	1
3217	yizA	BEST7613_1065	433617998	-1	1134443	1134952	1
3218	yisP	BEST7613_1066	433617999	1	1135175	1135978	1
3219	yisQ	BEST7613_1067	433618000	-1	1136008	1137375	1
3220	yisR	BEST7613_1068	433618001	1	1137499	1138362	1
3220	degA	BEST7613_1069	433618002	1	1138380	1139393	2
3221	yisS	BEST7613_1070	433618003	1	1139602	1140630	1
3222	yisU	BEST7613_1072	433618005	-1	1141240	1141851	1
3222	yisT	BEST7613_1071	433618004	-1	1140681	1141190	2
3223	yisV	BEST7613_1073	433618006	1	1141969	1143423	1
3224	yisX	BEST7613_1074	433618007	-1	1143431	1144069	1
3225	yisY	BEST7613_1075	433618008	1	1144275	1145081	1
3226	sat	BEST7613_1077	433618010	-1	1145705	1146874	1
3226	yisZ	BEST7613_1076	433618009	-1	1145109	1145708	2
3227	yitB	BEST7613_1078	433618011	-1	1146987	1147697	1
3228	yitC	BEST7613_1079	433618012	1	1147882	1148568	1
3228	yitD	BEST7613_1080	433618013	1	1148565	1149323	2
3229	yitE	BEST7613_1081	433618014	-1	1149368	1149997	1
3230	yitG	BEST7613_1083	433618016	-1	1151217	1152485	1
3230	yitF	BEST7613_1082	433618015	-1	1150093	1151208	2
3231	yitI	BEST7613_1085	433618018	-1	1153450	1153899	1
3231	yitH	BEST7613_1084	433618017	-1	1152597	1153445	2
3232	yitJ	BEST7613_1086	433618019	-1	1153989	1155827	1
3233	yitK	BEST7613_1087	433618020	-1	1156141	1156632	1
3234	yitL	BEST7613_1088	433618021	1	1156779	1157627	1
3235	yitO	BEST7613_1090	433618023	-1	1158261	1158449	1
3235	yitM	BEST7613_1089	433618022	-1	1157680	1158264	2
3236	yitP	BEST7613_1092	433618025	-1	1159175	1159711	1
3236	yitO	BEST7613_1091	433618024	-1	1158513	1159190	2
3237	yizB	BEST7613_1093	433618026	1	1159889	1160236	1
3237	yitQ	BEST7613_1094	433618027	1	1160233	1160820	2
3237	yitR	BEST7613_1095	433618028	1	1160840	1161133	3
3238	nprB	BEST7613_1096	433618029	1	1161269	1162885	1
3239	yitS	BEST7613_1097	433618030	-1	1162932	1163783	1
3240	yitT	BEST7613_1098	433618031	1	1163921	1164763	1
3240	ipi	BEST7613_1099	433618032	1	1164782	1165237	2
3241	yizC	BEST7613_1100	433618033	-1	1165268	1165465	1
3242	yitU	BEST7613_1101	433618034	-1	1165722	1166534	1
3243	yitV	BEST7613_1102	433618035	1	1166655	1167422	1
3244	yitW	BEST7613_1103	433618036	1	1167486	1167794	1
3245		BEST7613_1104	433618037	1	1167859	1168029	1
3245	yitY	BEST7613_1105	433618038	1	1168090	1169520	2
3245	yitZ	BEST7613_1106	433618039	1	1169520	1170059	3
3246	argC	BEST7613_1107	433618040	1	1170266	1171303	1
3246	argJ	BEST7613_1108	433618041	1	1171323	1172543	2
3246	argB	BEST7613_1109	433618042	1	1172558	1173334	3
3246	argD	BEST7613_1110	433618043	1	1173331	1174488	4
3247	carA	BEST7613_1111	433618044	1	1174559	1175620	1
3247	carB	BEST7613_1112	433618045	1	1175613	1178705	2
3247	argF	BEST7613_1113	433618046	1	1178693	1179652	3
3248	yjzC	BEST7613_1114	433618047	1	1179738	1179917	1
3249	yjzD	BEST7613_1115	433618048	-1	1179963	1180148	1
3250	yjaU	BEST7613_1116	433618049	1	1180397	1181131	1
3251	yjaV	BEST7613_1117	433618050	1	1181213	1181770	1
3252	med	BEST7613_1118	433618051	1	1181954	1182814	1
3252	comZ	BEST7613_1119	433618052	1	1182829	1183020	2
3253	yjzB	BEST7613_1120	433618053	-1	1183050	1183289	1
3254	fabHA	BEST7613_1121	433618054	1	1183454	1184392	1
3254	fabF	BEST7613_1122	433618055	1	1184415	1185656	2
3255	yjaZ	BEST7613_1123	433618056	1	1185732	1186517	1
3256	appD	BEST7613_1124	433618057	1	1186709	1187695	1
3256	appF	BEST7613_1125	433618058	1	1187692	1188681	2
3257		BEST7613_1126	433618059	1	1188769	1189260	1
3257		BEST7613_1127	433618060	1	1189248	1190399	2
3258	appB	BEST7613_1128	433618061	1	1190475	1191425	1
3258	appC	BEST7613_1129	433618062	1	1191442	1192353	2
3259	yjbA	BEST7613_1130	433618063	1	1192558	1193310	1
3260	trpS	BEST7613_1131	433618064	-1	1193345	1194337	1
3261	oppA	BEST7613_1132	433618065	1	1195081	1196718	1
3262	oppB	BEST7613_1133	433618066	1	1196826	1197761	1
3262	oppC	BEST7613_1134	433618067	1	1197765	1198682	2
3262	oppD	BEST7613_1135	433618068	1	1198696	1199763	3
3262	oppF	BEST7613_1136	433618069	1	1199765	1200682	4
3263	yjbB	BEST7613_1137	433618070	1	1200939	1202006	1
3264	yjbC	BEST7613_1138	433618071	1	1202170	1202748	1
3265	spxA	BEST7613_1139	433618072	1	1202929	1203324	1
3266	yjbE	BEST7613_1140	433618073	-1	1203367	1204023	1
3267	mecA	BEST7613_1141	433618074	1	1204300	1204956	1
3268	coiA	BEST7613_1142	433618075	1	1205990	1206268	1
3269	pepF	BEST7613_1143	433618076	1	1206498	1208327	1
3270	yizD	BEST7613_1144	433618077	-1	1208365	1208532	1
3271	yjbI	BEST7613_1146	433618079	-1	1209742	1210140	1
3271	yjbH	BEST7613_1145	433618078	-1	1208846	1209745	2
3272	yjbK	BEST7613_1148	433618081	-1	1211144	1211716	1
3272	yjbJ	BEST7613_1147	433618080	-1	1210395	1211129	2
3273	yjbL	BEST7613_1149	433618082	1	1211841	1212209	1
3273	yjbM	BEST7613_1150	433618083	1	1212238	1212873	2
3273	ppnK	BEST7613_1151	433618084	1	1212892	1213692	3
3273	yjbO	BEST7613_1152	433618085	1	1213707	1214606	4
3274	yjbP	BEST7613_1153	433618086	-1	1214619	1215353	1
3275	yjbQ	BEST7613_1154	433618087	1	1215588	1217432	1
3276	tenA	BEST7613_1155	433618088	1	1217681	1218391	1
3276	tenI	BEST7613_1156	433618089	1	1218366	1218983	2
3276	thiO	BEST7613_1157	433618090	1	1218967	1220076	3
3276	thiS	BEST7613_1158	433618091	1	1220073	1220276	4
3276	thiG	BEST7613_1159	433618092	1	1220279	1221043	5
3276	thiF	BEST7613_1160	433618093	1	1221040	1222050	6
3276	yjbV	BEST7613_1161	433618094	1	1222069	1222884	7
3277	fabI	BEST7613_1162	433618095	1	1223020	1223796	1
3278	cotO	BEST7613_1163	433618096	1	1223903	1224580	1
3279	cotZ	BEST7613_1164	433618097	-1	1224674	1225120	1
3280	cotY	BEST7613_1165	433618098	-1	1225248	1225736	1
3281	cotX	BEST7613_1166	433618099	-1	1225888	1226406	1
3282	cotV	BEST7613_1168	433618101	-1	1226863	1227249	1
3282	cotW	BEST7613_1167	433618100	-1	1226505	1226822	2
3283	yjcA	BEST7613_1169	433618102	1	1227409	1227765	1
3284	yjzK	BEST7613_1170	433618103	1	1228047	1228253	1
3285		BEST7613_1171	433618104	1	1228335	1228484	1
3286	spoVIF	BEST7613_1172	433618105	1	1228617	1228871	1
3287	yjcD	BEST7613_1173	433618106	-1	1228945	1231224	1
3288	yjzE	BEST7613_1174	433618107	1	1231341	1231595	1
3289	yjcH	BEST7613_1177	433618110	-1	1232646	1233368	1
3289	yjcG	BEST7613_1176	433618109	-1	1232094	1232609	2
3289	yjcF	BEST7613_1175	433618108	-1	1231668	1232090	3
3290	yjcI	BEST7613_1178	433618111	1	1233700	1234845	1
3290	yjcJ	BEST7613_1179	433618112	1	1234838	1236010	2
3291	yjcK	BEST7613_1180	433618113	-1	1236043	1236588	1
3292	yjcL	BEST7613_1181	433618114	-1	1236658	1237794	1
3293		BEST7613_1182	433618115	1	1238705	1238863	1
3294	yjcM	BEST7613_1183	433618116	-1	1238934	1240163	1
3295	yjcN	BEST7613_1184	433618117	1	1240289	1240609	1
3296		BEST7613_1185	433618118	1	1240762	1240893	1
3296	yjzG	BEST7613_1186	433618119	1	1240909	1241082	2
3296	yjcO	BEST7613_1187	433618120	1	1241119	1241580	3
3297	yjcP	BEST7613_1188	433618121	1	1241846	1242349	1
3297	yjcQ	BEST7613_1189	433618122	1	1242361	1242645	2
3298	yjcR	BEST7613_1190	433618123	1	1242806	1243333	1
3299	yjcS	BEST7613_1191	433618124	1	1243543	1243824	1
3300	yjdA	BEST7613_1192	433618125	1	1243959	1244816	1
3301	yjdB	BEST7613_1193	433618126	-1	1244965	1245312	1
3302	manR	BEST7613_1194	433618127	1	1245863	1247809	1
3303	manP	BEST7613_1195	433618128	1	1247957	1249909	1
3303	manA	BEST7613_1196	433618129	1	1249924	1250871	2
3304	yjdF	BEST7613_1197	433618130	1	1251110	1251523	1
3305	yjdG	BEST7613_1198	433618131	-1	1251569	1252075	1
3306	yjdH	BEST7613_1199	433618132	-1	1252294	1252689	1
3307	yjdI	BEST7613_1200	433618133	1	1252918	1253397	1
3308	yjzH	BEST7613_1201	433618134	-1	1253437	1253631	1
3309	yjdJ	BEST7613_1202	433618135	-1	1253797	1254126	1
3310		BEST7613_1203	433618136	1	1254533	1254727	1
3311	ctaO	BEST7613_1204	433618137	-1	1254746	1255708	1
3312	cotT	BEST7613_1205	433618138	-1	1255858	1256106	1
3313	yjeA	BEST7613_1206	433618139	1	1256363	1257763	1
3314	yjfA	BEST7613_1207	433618140	-1	1257803	1258276	1
3315	yjfB	BEST7613_1208	433618141	-1	1258401	1258568	1
3316	yjfC	BEST7613_1209	433618142	1	1258695	1259594	1
3317	yjgA	BEST7613_1210	433618143	-1	1259603	1259824	1
3318	yjgB	BEST7613_1211	433618144	-1	1260102	1260677	1
3319	yjgC	BEST7613_1212	433618145	1	1260823	1263780	1
3319	yjgD	BEST7613_1213	433618146	1	1263773	1264333	2
3320	yjhA	BEST7613_1214	433618147	1	1264530	1265171	1
3321	yjhB	BEST7613_1215	433618148	1	1265259	1265876	1
3322	yjiA	BEST7613_1216	433618149	-1	1265907	1266185	1
3323	yjiB	BEST7613_1217	433618150	1	1266576	1267766	1
3323	yjiC	BEST7613_1218	433618151	1	1267789	1268967	2
3324	yjzI	BEST7613_1219	433618152	-1	1269008	1269196	1
3325	hemD	BEST7613_1220	433618153	1	1269370	1270182	1
3326	yjkB	BEST7613_1222	433618155	-1	1270980	1271732	1
3326	yjkA	BEST7613_1221	433618154	-1	1270228	1270980	2
3327	yjlA	BEST7613_1223	433618156	-1	1271852	1272826	1
3328	yjlB	BEST7613_1224	433618157	1	1272958	1273455	1
3329	rex	BEST7613_1225	433618158	1	1273844	1274266	1
3329	ndh	BEST7613_1226	433618159	1	1274306	1275484	2
3330	uxaC	BEST7613_1227	433618160	1	1275664	1277103	1
3331	exuM	BEST7613_1228	433618161	1	1277171	1278550	1
3332	yjmC	BEST7613_1229	433618162	1	1278655	1279668	1
3332	yjmD	BEST7613_1230	433618163	1	1279674	1280693	2
3332	uxuA	BEST7613_1231	433618164	1	1280718	1281797	3
3332	yjmF	BEST7613_1232	433618165	1	1281794	1282630	4
3332	exuT	BEST7613_1233	433618166	1	1282678	1283946	5
3333	exuR	BEST7613_1234	433618167	1	1284034	1285035	1
3334	uxaB	BEST7613_1235	433618168	1	1285112	1286554	1
3334	uxaA	BEST7613_1236	433618169	1	1286551	1288044	2
3335	yjnA	BEST7613_1237	433618170	-1	1288083	1288847	1
3336	yjoA	BEST7613_1238	433618171	-1	1289072	1289536	1
3337	yjoB	BEST7613_1239	433618172	1	1289685	1290956	1
3338	rapA	BEST7613_1240	433618173	1	1291107	1292237	1
3338	phrA	BEST7613_1241	433618174	1	1292227	1292361	2
3339	yjpA	BEST7613_1242	433618175	-1	1292392	1292649	1
3340	xlyB	BEST7613_1243	433618176	1	1292770	1293723	1
3341	yjqA	BEST7613_1244	433618177	-1	1293763	1294140	1
3342	yjqB	BEST7613_1245	433618178	1	1294246	1294848	1
3343	yjqC	BEST7613_1246	433618179	1	1294925	1295761	1
3344	xkdA	BEST7613_1247	433618180	-1	1295805	1296401	1
3345	xre	BEST7613_1248	433618181	-1	1296564	1296905	1
3346	yjzJ	BEST7613_1249	433618182	1	1297083	1297262	1
3346	xkdB	BEST7613_1250	433618183	1	1297249	1298085	2
3346	xkdC	BEST7613_1251	433618184	1	1297985	1298785	3
3346	ykzK	BEST7613_1252	433618185	1	1298785	1298952	4
3347	xkdD	BEST7613_1253	433618186	1	1299037	1299387	1
3347	xtrA	BEST7613_1254	433618187	1	1299384	1299590	2
3348	xpf	BEST7613_1255	433618188	1	1299706	1300215	1
3349	xtmA	BEST7613_1256	433618189	1	1300331	1301128	1
3349	xtmB	BEST7613_1257	433618190	1	1301125	1302426	2
3349	xkdE	BEST7613_1258	433618191	1	1302430	1303917	3
3349	xkdF	BEST7613_1259	433618192	1	1303937	1304764	4
3349	xkdG	BEST7613_1260	433618193	1	1304790	1305725	5
3349	ykzL	BEST7613_1261	433618194	1	1305747	1306130	6
3349	xkdH	BEST7613_1262	433618195	1	1306127	1306483	7
3349	xkdI	BEST7613_1263	433618196	1	1306480	1306965	8
3349	xkdJ	BEST7613_1264	433618197	1	1306978	1307418	9
3349	ykzM	BEST7613_1265	433618198	1	1307422	1307640	10
3349	xkdK	BEST7613_1266	433618199	1	1307637	1309037	11
3350	xkdM	BEST7613_1267	433618200	1	1309039	1309482	1
3351	xkdN	BEST7613_1268	433618201	1	1309574	1310020	1
3351	xkzB	BEST7613_1269	433618202	1	1310050	1310199	2
3352	xkdO	BEST7613_1270	433618203	1	1310384	1314199	1
3352	xkdP	BEST7613_1271	433618204	1	1314192	1314851	2
3352	xkdQ	BEST7613_1272	433618205	1	1314864	1315844	3
3352	xkdR	BEST7613_1273	433618206	1	1315844	1316110	4
3352	xkdS	BEST7613_1274	433618207	1	1316167	1316592	5
3352	xkdT	BEST7613_1275	433618208	1	1316585	1317631	6
3352	xkdU	BEST7613_1276	433618209	1	1317615	1318193	7
3352	xkzA	BEST7613_1277	433618210	1	1318190	1318462	8
3352	xkdV	BEST7613_1278	433618211	1	1318465	1320528	9
3352	xkdW	BEST7613_1279	433618212	1	1320540	1320869	10
3352	xkdX	BEST7613_1280	433618213	1	1320866	1321030	11
3352	xepA	BEST7613_1281	433618214	1	1321074	1321913	12
3352	xhlA	BEST7613_1282	433618215	1	1321966	1322235	13
3352	xhlB	BEST7613_1283	433618216	1	1322248	1322511	14
3352	xlyA	BEST7613_1284	433618217	1	1322524	1323417	15
3353	spoIISA	BEST7613_1286	433618219	-1	1323847	1324593	1
3353	spoIISB	BEST7613_1285	433618218	-1	1323677	1323847	2
3354	ykaA	BEST7613_1288	433618221	-1	1325717	1326334	1
3354	pit	BEST7613_1287	433618220	-1	1324703	1325704	2
3355	ykbA	BEST7613_1289	433618222	-1	1326610	1327926	1
3356	mhqA	BEST7613_1290	433618223	1	1328315	1329265	1
3357		BEST7613_1291	433618224	1	1329366	1329512	1
3357	ykcB	BEST7613_1292	433618225	1	1329520	1331670	2
3357	ykcC	BEST7613_1293	433618226	1	1331682	1332653	3
3358		BEST7613_1294	433618227	-1	1332837	1333013	1
3359	htrA	BEST7613_1295	433618228	-1	1333171	1334520	1
3360	proG	BEST7613_1296	433618229	1	1334689	1335507	1
3361	dppA	BEST7613_1297	433618230	1	1335636	1336460	1
3361	dppB	BEST7613_1298	433618231	1	1336477	1337403	2
3361	dppC	BEST7613_1299	433618232	1	1337409	1338371	3
3361	dppD	BEST7613_1300	433618233	1	1338376	1339383	4
3361	dppE	BEST7613_1301	433618234	1	1339404	1341035	5
3362	ykfA	BEST7613_1302	433618235	1	1341141	1342082	1
3362	ykfB	BEST7613_1303	433618236	1	1342079	1343179	2
3362	ykfC	BEST7613_1304	433618237	1	1343176	1344066	3
3362	ykfD	BEST7613_1305	433618238	1	1344079	1345068	4
3363	ykgB	BEST7613_1306	433618239	-1	1345111	1346160	1
3364	ykgA	BEST7613_1307	433618240	-1	1346250	1347110	1
3365	ykhA	BEST7613_1308	433618241	1	1347228	1347788	1
3366	hmp	BEST7613_1309	433618242	1	1348027	1349226	1
3367	ykzH	BEST7613_1310	433618243	-1	1349303	1349527	1
3368	ykjA	BEST7613_1311	433618244	1	1349672	1350403	1
3369	ykkA	BEST7613_1312	433618245	1	1350495	1351022	1
3369	ykkB	BEST7613_1313	433618246	1	1351012	1351530	2
3370	ykkC	BEST7613_1314	433618247	1	1351752	1352090	1
3370	ykkD	BEST7613_1315	433618248	1	1352090	1352407	2
3371	purU	BEST7613_1316	433618249	1	1352478	1353380	1
3372	proB	BEST7613_1317	433618250	1	1353731	1354009	1
3373		BEST7613_1318	433618251	-1	1353910	1354152	1
3374	mob	BEST7613_1319	433618252	1	1354295	1354552	1
3374		BEST7613_1320	433618253	1	1354607	1354735	2
3375	blt	BEST7613_1321	433618254	-1	1354791	1355981	1
3376	tetB	BEST7613_1322	433618255	-1	1356127	1357503	1
3377	penP	BEST7613_1323	433618256	1	1358195	1359055	1
3378		BEST7613_1324	433618257	1	1360341	1361489	1
3379	fur	BEST7613_1325	433618258	-1	1361564	1362061	1
3380		BEST7613_1326	433618259	1	1362204	1363025	1
3380	purH	BEST7613_1327	433618260	1	1363084	1364619	2
3381		BEST7613_1329	433618262	-1	1365218	1366141	1
3381		BEST7613_1328	433618261	-1	1364781	1365182	2
3382		BEST7613_1330	433618263	1	1366246	1366554	1
3382		BEST7613_1331	433618264	1	1366588	1368195	2
3383		BEST7613_1332	433618265	1	1368306	1369286	1
3384		BEST7613_1333	433618266	1	1369430	1369816	1
3384		BEST7613_1334	433618267	1	1369862	1370251	2
3385		BEST7613_1335	433618268	-1	1370269	1370901	1
3386	dnaE	BEST7613_1336	433618269	1	1371053	1373746	1
3386		BEST7613_1337	433618270	1	1373752	1373919	2
3386	lepA	BEST7613_1338	433618271	1	1373945	1375756	3
3387		BEST7613_1339	433618272	1	1375868	1376827	1
3388		BEST7613_1340	433618273	1	1377129	1378082	1
3389		BEST7613_1341	433618274	1	1378241	1378630	1
3390	hisI	BEST7613_1342	433618275	1	1378734	1379426	1
3391		BEST7613_1343	433618276	1	1379531	1380682	1
3391		BEST7613_1344	433618277	1	1380719	1381510	2
3392	sds	BEST7613_1345	433618278	1	1382378	1383349	1
3392		BEST7613_1346	433618279	1	1383388	1384071	2
3393		BEST7613_1347	433618280	1	1384154	1384675	1
3394		BEST7613_1348	433618281	-1	1384749	1385450	1
3395		BEST7613_1349	433618282	-1	1385769	1386845	1
3396		BEST7613_1350	433618283	-1	1387028	1387966	1
3397	rfbD	BEST7613_1351	433618284	-1	1388111	1389199	1
3398	psbA2	BEST7613_1352	433618285	1	1389806	1390888	1
3399	speA	BEST7613_1353	433618286	1	1391069	1393048	1
3400	ligA	BEST7613_1354	433618287	-1	1393199	1395208	1
3401		BEST7613_1355	433618288	1	1395359	1395940	1
3402	fecC	BEST7613_1356	433618289	1	1396144	1397106	1
3403	fecD	BEST7613_1357	433618290	1	1397287	1398252	1
3404	fecE	BEST7613_1358	433618291	1	1398514	1399320	1
3404	fecB	BEST7613_1359	433618292	1	1399317	1400264	2
3405	iutA	BEST7613_1360	433618293	-1	1400430	1402970	1
3406	pchR	BEST7613_1361	433618294	-1	1403192	1404172	1
3407		BEST7613_1364	433618297	-1	1406678	1407580	1
3407		BEST7613_1363	433618296	-1	1405716	1406681	2
3407		BEST7613_1362	433618295	-1	1404415	1405698	3
3408	fhuA	BEST7613_1365	433618298	-1	1407843	1410416	1
3409	pcrR	BEST7613_1366	433618299	-1	1410567	1411607	1
3410		BEST7613_1367	433618300	-1	1411675	1412472	1
3411	fhuA	BEST7613_1368	433618301	-1	1412545	1415031	1
3412	exbB	BEST7613_1370	433618303	-1	1415489	1416136	1
3412		BEST7613_1369	433618302	-1	1415101	1415505	2
3413		BEST7613_1371	433618304	-1	1416755	1416922	1
3414		BEST7613_1372	433618305	1	1417248	1418066	1
3415		BEST7613_1373	433618306	1	1418143	1419192	1
3416		BEST7613_1374	433618307	1	1419334	1421115	1
3417	pchR	BEST7613_1375	433618308	1	1421221	1422213	1
3418	fhuA	BEST7613_1376	433618309	1	1422394	1423542	1
3419	fhuA	BEST7613_1377	433618310	1	1423626	1424939	1
3420	fecB	BEST7613_1378	433618311	1	1425164	1425973	1
3421	fecB	BEST7613_1379	433618312	1	1426087	1427082	1
3421		BEST7613_1380	433618313	1	1427087	1427461	2
3422		BEST7613_1381	433618314	1	1427554	1429365	1
3423		BEST7613_1382	433618315	-1	1429583	1430518	1
3424		BEST7613_1385	433618318	-1	1431239	1432444	1
3424		BEST7613_1384	433618317	-1	1430981	1431211	2
3424		BEST7613_1383	433618316	-1	1430643	1430984	3
3425	psb13	BEST7613_1386	433618319	-1	1432469	1432807	1
3426		BEST7613_1387	433618320	1	1432822	1434471	1
3427		BEST7613_1388	433618321	-1	1434836	1435684	1
3428		BEST7613_1389	433618322	-1	1436029	1436703	1
3429	hypD	BEST7613_1390	433618323	1	1437082	1438233	1
3430	msrA	BEST7613_1392	433618325	-1	1439132	1439800	1
3430	rfbD	BEST7613_1391	433618324	-1	1438245	1439126	2
3431	glgA	BEST7613_1393	433618326	-1	1439916	1441391	1
3432		BEST7613_1394	433618327	-1	1441615	1442226	1
3433		BEST7613_1395	433618328	1	1442325	1442999	1
3434		BEST7613_1396	433618329	1	1443109	1444098	1
3435		BEST7613_1397	433618330	1	1444410	1446167	1
3435		BEST7613_1398	433618331	1	1446209	1446937	2
3435		BEST7613_1399	433618332	1	1446969	1447490	3
3436		BEST7613_1400	433618333	1	1447563	1448324	1
3437		BEST7613_1401	433618334	-1	1448403	1450109	1
3438	rffM	BEST7613_1402	433618335	1	1450170	1450937	1
3439		BEST7613_1403	433618336	-1	1450976	1451635	1
3440		BEST7613_1404	433618337	1	1451860	1452561	1
3441		BEST7613_1408	433618341	-1	1456554	1456805	1
3441		BEST7613_1407	433618340	-1	1453520	1456549	2
3441		BEST7613_1406	433618339	-1	1452996	1453511	3
3441		BEST7613_1405	433618338	-1	1452592	1452969	4
3442		BEST7613_1409	433618342	1	1457074	1457361	1
3443	hofD	BEST7613_1410	433618343	1	1457571	1458380	1
3444	adk	BEST7613_1411	433618344	-1	1458531	1459076	1
3445	dapB	BEST7613_1412	433618345	-1	1459156	1459983	1
3446	trx	BEST7613_1413	433618346	-1	1460070	1460480	1
3447		BEST7613_1414	433618347	-1	1460556	1460822	1
3448	purL	BEST7613_1416	433618349	-1	1461043	1463376	1
3448		BEST7613_1415	433618348	-1	1460782	1461021	2
3449		BEST7613_1417	433618350	1	1463514	1464266	1
3450		BEST7613_1419	433618352	-1	1464867	1466219	1
3450		BEST7613_1418	433618351	-1	1464272	1464835	2
3451	gmk	BEST7613_1420	433618353	1	1466698	1467273	1
